@RELATION trained/svmGenreRecog
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
0.185569,0.025726,3.227341,0.217198,0.156293,1.864716,0.003067,0.305530,-22.478636,0.272438,0.581084,0.132146,0.034453,0.272783,0.000674,0.122602,0.050520,0.085699,0.053544,0.124940,0.040677,0.008037,0.003625,0.029780,0.005463,0.007445,0.008350,0.032766,0.003316,0.004571,0.005251,0.017424,0.003695,0.012955,0.031008,0.005803,0.056043,0.020708,0.013600,0.214666,0.000745,0.037356,0.430663,0.331520,0.270529,0.222470,0.233350,0.211389,0.194217,0.196564,0.189682,0.175423,0.177623,0.176034,0.154808,0.006044,0.002969,0.016021,0.003705,0.004575,0.006255,0.023020,0.002479,0.003544,0.003337,0.012454,0.002716,0.006307,200.000000,0.142006,metal
0.166981,0.022723,3.071638,0.242750,0.207550,1.458285,0.003895,0.311662,-23.476249,1.419581,0.988001,0.050368,0.327668,0.274365,-0.099537,-0.007841,0.008961,0.059239,-0.121682,-0.070415,-0.089128,0.014150,0.002080,0.046731,0.019813,0.018774,0.007188,0.032558,0.002021,0.004487,0.018157,0.041257,0.003227,0.021291,0.042555,0.011364,0.158522,0.029922,0.014459,0.399025,0.001223,0.091211,0.973647,0.337745,0.326934,0.282964,0.239167,0.235799,0.203626,0.190409,0.187115,0.192030,0.195912,0.178567,0.178103,0.013742,0.001757,0.028554,0.018955,0.012726,0.006023,0.024014,0.001956,0.004084,0.014646,0.023029,0.002783,0.008120,240.000000,0.126083,metal
0.158283,0.023207,3.087950,0.239695,0.208884,1.375658,0.004009,0.299731,-23.398739,1.470097,0.981649,0.028515,0.312848,0.366500,-0.069050,-0.035972,0.036203,0.116058,-0.138177,-0.066376,-0.064323,0.017053,0.002123,0.053381,0.017739,0.019628,0.009224,0.036041,0.002363,0.004052,0.015411,0.041352,0.003068,0.024524,0.039652,0.012711,0.170110,0.027944,0.011842,0.375630,0.001482,0.089012,0.694720,0.259104,0.264538,0.253682,0.221453,0.231019,0.207078,0.196383,0.198381,0.194820,0.180509,0.201778,0.185617,0.016157,0.002222,0.030982,0.013917,0.014836,0.009368,0.028954,0.002799,0.003673,0.010818,0.024029,0.002933,0.008006,240.000000,0.181181,metal
0.199270,0.027833,3.182080,0.272114,0.207075,1.872670,0.003619,0.377958,-23.385141,0.640591,0.919838,0.443884,0.483602,0.301718,0.163393,0.097653,0.067926,0.218004,0.065039,-0.012426,-0.082913,0.013989,0.002385,0.032325,0.004418,0.024108,0.004190,0.053019,0.002600,0.002939,0.009735,0.028796,0.003036,0.022718,0.045010,0.017258,0.114452,0.025073,0.010935,0.414962,0.002538,0.094787,0.572505,0.314020,0.261901,0.276620,0.234984,0.228338,0.208384,0.201269,0.201007,0.203799,0.206799,0.189966,0.182085,0.019828,0.002358,0.026864,0.004175,0.017312,0.003485,0.058618,0.002630,0.002525,0.006833,0.019977,0.003569,0.015109,109.090909,0.115801,metal
0.114714,0.038381,3.154276,0.202901,0.203934,0.857531,0.004977,0.171217,-22.666888,2.160262,0.354973,-0.539864,0.331868,0.173246,-0.106581,0.049578,-0.223212,0.171717,-0.145862,-0.120297,-0.108231,0.018962,0.016934,0.057054,0.009275,0.014101,0.014917,0.029985,0.003805,0.010674,0.021024,0.020121,0.002861,0.023212,0.029075,0.019487,0.097326,0.021032,0.010797,0.312903,0.002353,0.083828,0.655786,0.347918,0.276772,0.304898,0.243440,0.210942,0.213697,0.184913,0.199120,0.184083,0.178376,0.174658,0.167361,0.018856,0.017959,0.042147,0.009888,0.010577,0.014707,0.022800,0.005453,0.009933,0.015556,0.017374,0.002609,0.009486,133.333333,0.152821,metal
0.137085,0.035643,3.062847,0.226176,0.201017,1.188699,0.004261,0.266477,-23.353708,1.295115,0.832076,0.430895,0.767060,0.212325,0.140135,0.081194,-0.051579,0.113567,0.107032,-0.125288,0.050570,0.009644,0.000939,0.048324,0.006276,0.025383,0.004561,0.084645,0.001186,0.002154,0.014249,0.062310,0.001614,0.035815,0.036890,0.015792,0.167648,0.023359,0.013729,0.362580,0.001645,0.085612,0.551807,0.288290,0.222850,0.212848,0.201143,0.194079,0.162030,0.167336,0.164345,0.159641,0.172580,0.145380,0.153391,0.008861,0.000672,0.033428,0.005036,0.018060,0.002383,0.044836,0.001054,0.001913,0.009711,0.037147,0.001230,0.010871,240.000000,0.087000,metal
0.133176,0.049911,3.124798,0.216215,0.200942,1.218130,0.003747,0.232644,-22.297203,1.172898,0.693806,0.383947,0.251415,0.225160,0.213713,0.158759,-0.021094,0.090822,0.074399,0.045571,-0.056562,0.010503,0.001885,0.070602,0.006735,0.026563,0.005977,0.078167,0.002244,0.003570,0.010400,0.035565,0.002185,0.033627,0.034729,0.013042,0.102262,0.029671,0.017088,0.318738,0.001595,0.088117,0.402053,0.273723,0.269634,0.266963,0.242554,0.260070,0.232086,0.220246,0.221955,0.232991,0.217659,0.209594,0.200929,0.008853,0.001783,0.036895,0.005273,0.017267,0.005866,0.041400,0.003137,0.003857,0.006259,0.020258,0.002152,0.010983,200.000000,0.100513,metal
0.132448,0.018034,3.092247,0.217680,0.187284,1.234565,0.005719,0.249403,-24.229420,1.196747,1.328226,0.321676,0.424284,0.348495,0.188942,0.163569,-0.113557,0.110274,-0.037991,-0.067473,-0.119790,0.014328,0.001726,0.022150,0.009774,0.040537,0.004084,0.022253,0.001553,0.002484,0.058312,0.024110,0.001964,0.025317,0.041270,0.008450,0.158518,0.031994,0.022542,0.417379,0.003861,0.091168,0.947307,0.493426,0.300747,0.267662,0.217005,0.210188,0.194257,0.206037,0.196590,0.203654,0.178218,0.185263,0.168332,0.011291,0.001793,0.018520,0.009070,0.026788,0.003881,0.023841,0.001720,0.002604,0.042394,0.017128,0.001536,0.008330,133.333333,0.118694,metal
0.201925,0.041801,3.194005,0.258275,0.192246,1.851491,0.003826,0.384492,-22.807502,0.652353,1.139399,0.399644,0.489313,0.216811,0.062968,-0.029614,-0.032304,0.028759,-0.106227,-0.152937,-0.171779,0.031997,0.001281,0.032724,0.006432,0.016864,0.006279,0.042113,0.001856,0.002707,0.012762,0.019515,0.001858,0.020956,0.036208,0.013889,0.081623,0.018416,0.009954,0.279668,0.001362,0.042528,0.487091,0.277260,0.204120,0.225662,0.190318,0.201292,0.198377,0.226948,0.227142,0.223793,0.213902,0.190641,0.168127,0.030933,0.001020,0.020016,0.006074,0.014944,0.005478,0.040979,0.001627,0.002190,0.010928,0.014577,0.001594,0.010353,133.333333,0.160627,metal
0.131755,0.034289,3.144660,0.214654,0.197041,1.310341,0.004591,0.241005,-22.473709,1.127293,0.688900,0.435821,0.210336,0.226794,-0.112216,0.076789,-0.036338,0.013843,-0.044885,-0.108718,-0.098605,0.015363,0.003500,0.060604,0.015101,0.023729,0.006129,0.044677,0.002733,0.004922,0.015579,0.028493,0.003751,0.024253,0.027730,0.013243,0.100335,0.018754,0.011542,0.289756,0.001718,0.054420,0.636851,0.295701,0.325873,0.273202,0.269384,0.240161,0.208485,0.226680,0.223336,0.200538,0.212403,0.208190,0.190608,0.013072,0.004199,0.036784,0.013547,0.017072,0.004984,0.033973,0.003382,0.004566,0.012610,0.017960,0.003970,0.009197,133.333333,0.140059,metal
0.186844,0.039737,3.236193,0.248455,0.199689,1.851575,0.003091,0.341543,-21.857433,0.658152,0.093210,-0.011071,0.176577,0.346515,-0.182476,0.012247,0.066743,0.111185,-0.045477,0.013581,0.020823,0.006875,0.004898,0.016831,0.009619,0.007833,0.006055,0.035402,0.003943,0.007090,0.015234,0.035747,0.004761,0.016318,0.036011,0.009461,0.064218,0.025301,0.012596,0.296532,0.001003,0.071893,0.385675,0.293986,0.265276,0.218673,0.227013,0.222807,0.193852,0.217444,0.178399,0.188424,0.199719,0.183108,0.166802,0.005720,0.003724,0.012680,0.006978,0.005321,0.005098,0.035354,0.003598,0.007271,0.011068,0.019825,0.003815,0.008666,133.333333,0.110454,metal
0.170843,0.011546,3.159677,0.257700,0.218601,1.477855,0.004107,0.338074,-24.484720,1.430788,0.479952,0.261721,0.300956,-0.033938,0.084207,-0.013016,0.120626,0.093196,-0.019486,-0.023222,-0.043937,0.010928,0.003488,0.038170,0.007824,0.020456,0.005231,0.044188,0.002583,0.005781,0.016854,0.041321,0.005038,0.024167,0.055050,0.005893,0.164214,0.035392,0.012899,0.496105,0.002131,0.128844,0.878699,0.394753,0.461224,0.403451,0.285788,0.265514,0.231478,0.232297,0.217472,0.207387,0.227226,0.242914,0.211647,0.008983,0.003791,0.028017,0.007132,0.017364,0.005600,0.039370,0.004350,0.005647,0.013209,0.033280,0.007314,0.010491,120.000000,0.117163,metal
0.054631,0.049824,3.082002,0.149351,0.187816,0.415421,0.006595,0.057634,-23.051316,2.165095,0.737492,0.548986,0.187481,0.304889,-0.147359,-0.061993,-0.042478,0.166271,0.032815,0.102094,0.009531,0.012637,0.000934,0.053602,0.008823,0.029918,0.008367,0.112953,0.000841,0.005678,0.015202,0.059563,0.001745,0.040213,0.016356,0.019255,0.106325,0.032391,0.027264,0.157888,0.003126,0.030420,0.412379,0.232571,0.200288,0.186514,0.189477,0.184071,0.187242,0.174654,0.164847,0.173054,0.171072,0.159595,0.151693,0.011704,0.000746,0.026880,0.007962,0.017305,0.006638,0.064592,0.000667,0.004674,0.010875,0.041262,0.001606,0.012648,133.333333,0.192948,metal
0.130287,0.047308,3.158877,0.225999,0.212190,1.192942,0.004285,0.233057,-22.234594,1.459582,0.526749,0.421955,0.166672,0.207337,-0.101483,-0.053169,0.063779,0.057568,-0.024643,0.059669,0.039420,0.017169,0.002483,0.051703,0.015126,0.012330,0.015073,0.057761,0.002297,0.007359,0.020557,0.034742,0.004656,0.028986,0.037731,0.019031,0.105502,0.027799,0.013684,0.352305,0.002023,0.097465,0.661362,0.295339,0.399340,0.259100,0.243457,0.239375,0.209377,0.217673,0.234588,0.196493,0.201962,0.183186,0.170449,0.012537,0.002483,0.032947,0.012048,0.008488,0.014691,0.050519,0.002926,0.006606,0.015985,0.023064,0.005244,0.012712,133.333333,0.147894,metal
0.155007,0.026640,3.197826,0.227588,0.193194,1.553754,0.003987,0.298103,-22.937349,1.153890,0.522267,0.333831,0.314218,0.098924,0.237182,0.003567,0.005554,0.107570,-0.084269,-0.111415,-0.100700,0.016587,0.006071,0.024380,0.008882,0.017389,0.009622,0.029035,0.006444,0.004221,0.021793,0.033846,0.003667,0.018214,0.037075,0.012069,0.089701,0.030804,0.020474,0.355124,0.001802,0.070840,0.679142,0.383833,0.282843,0.257488,0.229008,0.228444,0.227110,0.218878,0.216148,0.211086,0.192446,0.184491,0.186296,0.013106,0.005217,0.016811,0.007246,0.016242,0.007545,0.018961,0.007957,0.003698,0.021397,0.026780,0.003944,0.007345,200.000000,0.095984,metal
0.108792,0.061217,3.110403,0.193204,0.187667,0.955161,0.005823,0.195946,-22.288434,1.609111,0.954414,0.382568,0.479248,0.257783,0.046660,0.201478,-0.013428,0.067744,-0.050288,0.086632,0.053470,0.005915,0.001723,0.031889,0.015667,0.048556,0.004314,0.039515,0.000947,0.002660,0.041171,0.046638,0.002496,0.027907,0.036249,0.018057,0.102060,0.026970,0.015103,0.379249,0.003705,0.092963,0.670929,0.379997,0.244709,0.206966,0.169765,0.170711,0.165155,0.170746,0.161289,0.158862,0.152146,0.142200,0.146497,0.004533,0.001680,0.021045,0.011979,0.032203,0.002615,0.023695,0.000680,0.002040,0.039874,0.030052,0.002597,0.007372,240.000000,0.119186,metal
0.165838,0.015658,3.146899,0.237234,0.199087,1.481756,0.004439,0.314384,-23.861512,1.089834,0.027912,-0.060463,0.112615,0.174102,-0.104877,0.092638,0.151785,-0.076847,-0.140912,0.015886,-0.018234,0.019614,0.006131,0.028057,0.013729,0.012113,0.005849,0.035944,0.002247,0.005724,0.017169,0.022692,0.006237,0.017776,0.049405,0.006556,0.142518,0.041237,0.017965,0.345002,0.001754,0.101572,0.975612,0.397992,0.388740,0.285762,0.339334,0.284422,0.279456,0.253116,0.241701,0.247047,0.238763,0.241588,0.192307,0.020826,0.007373,0.017844,0.011744,0.007889,0.004455,0.031660,0.002186,0.005676,0.013153,0.013836,0.007257,0.007977,300.000000,0.102371,metal
0.171762,0.071328,3.205053,0.253525,0.209546,1.645179,0.003506,0.338628,-21.795326,0.964783,0.804229,0.488962,0.255592,0.354715,0.048906,0.154190,-0.147918,0.114062,-0.006118,-0.056796,-0.005285,0.015484,0.001864,0.037432,0.005039,0.013605,0.011700,0.073045,0.001930,0.003244,0.007919,0.032920,0.002332,0.025733,0.049670,0.021569,0.070462,0.028454,0.012768,0.417218,0.001874,0.107601,0.547191,0.366101,0.259747,0.254707,0.233553,0.213536,0.215491,0.187812,0.188517,0.185324,0.187944,0.165447,0.172090,0.015566,0.001752,0.020689,0.003731,0.009845,0.010972,0.043064,0.001554,0.002604,0.006189,0.018648,0.002895,0.009996,120.000000,0.120469,metal
0.165794,0.025636,3.121474,0.238694,0.205259,1.545660,0.004352,0.302031,-23.046967,1.111611,0.754944,0.225233,0.174772,0.162591,0.019996,0.114223,0.075007,0.143052,-0.026898,-0.022839,-0.066475,0.010119,0.003508,0.051650,0.010455,0.017796,0.005922,0.047040,0.002098,0.004244,0.019168,0.033079,0.005244,0.024034,0.041317,0.012784,0.157582,0.026274,0.013094,0.395430,0.001798,0.083955,0.688579,0.366424,0.273149,0.260067,0.214994,0.226611,0.225195,0.198161,0.195159,0.181877,0.184575,0.173846,0.164085,0.008338,0.004102,0.035302,0.010303,0.011784,0.004538,0.040091,0.002173,0.003769,0.014888,0.021348,0.005916,0.011404,150.000000,0.140578,metal
0.127514,0.033594,3.207163,0.207402,0.195543,1.294763,0.004371,0.210629,-22.353696,1.237360,-0.058303,0.595794,0.432294,0.210437,-0.074794,0.080586,-0.238703,0.161589,0.356136,-0.095024,-0.134318,0.011901,0.002412,0.027499,0.009836,0.024003,0.010998,0.047202,0.008206,0.007505,0.014908,0.029120,0.003513,0.021041,0.031544,0.011255,0.064717,0.024639,0.014246,0.299357,0.001790,0.075352,0.419720,0.265178,0.264343,0.206741,0.219563,0.231912,0.215121,0.212664,0.227291,0.217995,0.191130,0.197078,0.182142,0.009722,0.002321,0.019206,0.008384,0.014922,0.010241,0.034450,0.012056,0.008943,0.011593,0.018900,0.002757,0.008384,150.000000,0.106491,metal
0.155670,0.028489,3.060523,0.241047,0.198990,1.364989,0.006714,0.272376,-25.125838,1.097417,1.628989,0.233096,0.215375,0.182127,-0.063279,0.138890,-0.060373,0.202995,-0.157414,-0.038184,-0.085302,0.012718,0.001949,0.037028,0.006659,0.027550,0.005308,0.055445,0.001773,0.003307,0.025906,0.026783,0.002858,0.027607,0.058409,0.021264,0.161022,0.038581,0.017188,0.538152,0.004270,0.128963,1.453130,0.457876,0.306453,0.257613,0.246257,0.210527,0.206683,0.181667,0.173871,0.182295,0.179579,0.184973,0.175192,0.012932,0.002386,0.040130,0.005883,0.025320,0.004083,0.059445,0.001984,0.002920,0.023822,0.019194,0.002782,0.016354,200.000000,0.133803,metal
0.091887,0.030461,3.136838,0.188663,0.195444,0.780679,0.004712,0.157904,-23.999462,1.911673,0.760910,0.552978,0.268883,0.371328,-0.005933,0.205462,0.187431,0.109615,0.083398,-0.036722,-0.030516,0.018622,0.001791,0.086689,0.005264,0.024966,0.002702,0.026518,0.000992,0.005692,0.031832,0.051595,0.003055,0.035319,0.028061,0.015109,0.086757,0.022171,0.014990,0.290194,0.003395,0.079768,0.495364,0.259213,0.234519,0.187765,0.179746,0.191205,0.205603,0.191884,0.201622,0.197746,0.178337,0.167141,0.154427,0.012741,0.001552,0.046536,0.004320,0.019110,0.001890,0.015703,0.000853,0.005723,0.021659,0.034664,0.002663,0.009881,200.000000,0.094280,metal
0.177749,0.021930,3.195309,0.244083,0.195233,1.785031,0.003833,0.329501,-23.188309,0.619124,0.753689,0.651531,0.265154,0.099000,0.202025,0.047824,0.071681,0.120122,-0.154347,-0.043450,-0.092248,0.009412,0.003423,0.036215,0.007133,0.016159,0.004015,0.049897,0.003687,0.003952,0.017762,0.021890,0.003551,0.020590,0.044088,0.010624,0.090469,0.031419,0.016211,0.364701,0.001479,0.082668,0.693545,0.357726,0.244306,0.305865,0.281845,0.254045,0.223514,0.219254,0.224827,0.199346,0.192452,0.183399,0.163831,0.008402,0.003976,0.021126,0.007054,0.010516,0.004113,0.057824,0.004126,0.004018,0.012049,0.017235,0.003905,0.013404,150.000000,0.125494,metal
0.140792,0.019668,3.183492,0.206036,0.177952,1.471028,0.003648,0.257675,-23.180937,0.848169,0.787439,0.578557,0.275511,0.132498,0.086535,0.093531,-0.038101,0.005142,-0.302527,-0.087488,-0.113850,0.025516,0.004392,0.039370,0.009122,0.018551,0.004874,0.034275,0.002714,0.003327,0.021153,0.019181,0.003415,0.019919,0.027948,0.008527,0.107192,0.024739,0.019337,0.256870,0.001305,0.047256,0.717578,0.343986,0.265659,0.285204,0.278316,0.231907,0.219637,0.224486,0.223866,0.203557,0.189548,0.177819,0.171764,0.017547,0.004277,0.021808,0.007011,0.011054,0.003615,0.029644,0.002583,0.002887,0.013427,0.011479,0.003078,0.007508,120.000000,0.101420,metal
0.160460,0.021185,3.217025,0.224834,0.184708,1.705561,0.003970,0.286368,-23.139668,0.531041,0.701162,0.641952,0.231207,0.215967,-0.104582,0.061967,0.212058,0.186658,-0.346498,-0.073853,0.031758,0.016799,0.005125,0.028188,0.006081,0.012471,0.003957,0.041260,0.004546,0.004045,0.019318,0.013464,0.007777,0.017852,0.029088,0.008961,0.090668,0.022780,0.014921,0.267017,0.001488,0.051696,0.679318,0.288575,0.249501,0.256091,0.251991,0.229394,0.200254,0.218857,0.212624,0.197936,0.181175,0.176417,0.175346,0.012804,0.004721,0.015734,0.006119,0.009694,0.003579,0.047890,0.005199,0.003579,0.012584,0.009615,0.008179,0.010825,240.000000,0.117882,metal
0.180825,0.019645,3.190131,0.238789,0.189975,1.708023,0.004196,0.316472,-23.858061,0.729191,0.701677,0.256465,0.091572,0.092670,-0.120680,0.104562,0.069242,0.139616,-0.204322,-0.069064,-0.068416,0.015911,0.004037,0.022377,0.009505,0.010099,0.006420,0.028532,0.002323,0.004215,0.012697,0.024672,0.006197,0.014742,0.049052,0.011564,0.120290,0.035613,0.021548,0.377105,0.001923,0.095412,1.248053,0.494089,0.459287,0.406074,0.325558,0.271093,0.237572,0.225578,0.218839,0.253519,0.221938,0.194625,0.205018,0.015638,0.004846,0.016093,0.009675,0.009365,0.005874,0.027827,0.002518,0.003708,0.009544,0.017364,0.006274,0.008110,92.307692,0.094463,metal
0.175820,0.019787,3.158542,0.243807,0.198123,1.715851,0.003281,0.325350,-23.390185,0.788402,0.877150,0.669442,0.370588,0.146845,0.039751,0.170813,0.063823,-0.094063,-0.287118,-0.025623,-0.112945,0.024975,0.003962,0.037136,0.009819,0.016456,0.004697,0.025856,0.001850,0.003006,0.017883,0.025654,0.002867,0.017862,0.038317,0.009651,0.109135,0.030829,0.018136,0.320195,0.001245,0.079793,0.639209,0.355776,0.283035,0.302339,0.258775,0.226268,0.227449,0.199846,0.201357,0.207297,0.210577,0.184423,0.164224,0.016974,0.004970,0.019992,0.009040,0.011080,0.004782,0.026812,0.002012,0.002656,0.012892,0.019611,0.002209,0.006647,120.000000,0.126804,metal
0.153066,0.017470,3.149115,0.218441,0.186213,1.401956,0.004402,0.271179,-24.272868,1.029783,0.799704,0.346991,0.230548,0.005084,-0.047971,0.025128,-0.003330,0.108181,-0.256497,-0.019816,-0.093904,0.023985,0.005470,0.032671,0.008809,0.015578,0.009545,0.031926,0.002739,0.003403,0.021099,0.021887,0.005497,0.019294,0.047804,0.009462,0.130559,0.038597,0.020634,0.394374,0.002422,0.082549,1.237870,0.556967,0.407983,0.386844,0.320080,0.269345,0.238632,0.253160,0.253076,0.221654,0.226978,0.199467,0.190737,0.020619,0.006856,0.021448,0.006836,0.012026,0.010050,0.025463,0.003278,0.003061,0.015797,0.014337,0.006478,0.007621,240.000000,0.109827,metal
0.170054,0.043180,3.187939,0.247140,0.205412,1.616379,0.003374,0.334430,-22.111162,1.082367,0.590244,0.030811,0.159345,0.337386,0.074260,0.134068,-0.042959,0.091041,0.098942,0.127301,0.086577,0.009225,0.003040,0.037355,0.010915,0.024558,0.009414,0.053433,0.003902,0.004320,0.009055,0.028789,0.002656,0.022400,0.025102,0.012181,0.106986,0.017411,0.009319,0.279925,0.001106,0.057411,0.453810,0.260021,0.271464,0.266897,0.205573,0.219970,0.195960,0.228403,0.202491,0.205187,0.214642,0.221805,0.195553,0.009564,0.003479,0.027044,0.010711,0.016089,0.008856,0.032862,0.004990,0.003779,0.006241,0.017369,0.002616,0.007919,240.000000,0.101202,metal
0.185661,0.046337,3.197921,0.254305,0.200553,1.736747,0.003624,0.364376,-22.258601,0.978431,0.665493,0.056940,0.260502,0.309622,0.061818,-0.010093,0.005216,0.203318,0.203299,0.073896,0.016539,0.007472,0.004082,0.029032,0.003716,0.012458,0.010224,0.055433,0.003878,0.005450,0.012417,0.034473,0.002507,0.021106,0.031694,0.015185,0.131352,0.018810,0.011766,0.316553,0.001298,0.048671,0.499862,0.338967,0.289717,0.283571,0.252793,0.264844,0.226817,0.234991,0.243907,0.247794,0.230475,0.212964,0.191168,0.008125,0.003559,0.025946,0.003370,0.009586,0.013151,0.029536,0.006313,0.006248,0.010396,0.024034,0.002144,0.008684,200.000000,0.101905,metal
0.182552,0.047504,3.214092,0.250825,0.204011,1.793246,0.002925,0.360251,-21.937457,0.984523,0.484722,0.135288,0.163378,0.179306,0.023666,-0.021467,0.019374,0.082474,0.200153,0.086043,0.015437,0.011558,0.003153,0.030930,0.005916,0.014388,0.013642,0.066418,0.002547,0.005730,0.006150,0.031086,0.003621,0.022860,0.023955,0.013581,0.104070,0.014593,0.009839,0.240822,0.000833,0.042825,0.453570,0.277160,0.245148,0.229077,0.225035,0.207523,0.201128,0.199989,0.197457,0.185964,0.206000,0.184633,0.175867,0.008756,0.003197,0.022573,0.004378,0.008342,0.010924,0.038258,0.002483,0.005547,0.003678,0.019836,0.002470,0.009119,109.090909,0.103689,metal
0.201843,0.045546,3.206165,0.262601,0.202737,1.894995,0.002729,0.392462,-22.002485,0.969501,0.563648,0.103955,0.210339,0.175640,0.076758,0.049992,0.037489,0.093405,0.147939,0.133030,0.147674,0.007459,0.003751,0.052575,0.005638,0.019742,0.007995,0.046019,0.002721,0.005392,0.005826,0.021121,0.003676,0.021164,0.028588,0.013070,0.108340,0.017848,0.009558,0.278714,0.000844,0.038336,0.422386,0.261589,0.247302,0.269590,0.217993,0.216747,0.208408,0.188906,0.190067,0.190374,0.186294,0.176871,0.174417,0.006185,0.003101,0.030488,0.004794,0.012889,0.006101,0.027858,0.002626,0.004774,0.003827,0.018363,0.003421,0.007689,200.000000,0.115496,metal
0.183253,0.059995,3.172782,0.257256,0.208513,1.665989,0.003211,0.377059,-21.872870,1.185085,0.611156,0.103160,0.208597,0.236819,0.063605,0.028696,0.014230,0.079576,0.156411,0.156871,0.164242,0.007465,0.003751,0.053671,0.005860,0.021021,0.009979,0.065181,0.002443,0.005182,0.007480,0.028213,0.002472,0.026494,0.029107,0.019972,0.127712,0.018699,0.010412,0.292225,0.001178,0.046463,0.468123,0.287434,0.264661,0.255246,0.229561,0.242744,0.208732,0.209568,0.204059,0.191891,0.201241,0.198024,0.174218,0.007151,0.003488,0.032899,0.005448,0.015127,0.009599,0.035266,0.003624,0.005363,0.004884,0.022296,0.002170,0.008512,240.000000,0.117135,metal
0.232529,0.049383,3.201076,0.291642,0.211493,2.019673,0.002820,0.441157,-22.432464,0.926939,0.634560,0.115008,0.289097,0.322686,0.124443,0.045907,-0.017382,0.037378,0.152736,0.175358,0.150060,0.009136,0.002583,0.043790,0.004402,0.014395,0.011017,0.056833,0.003262,0.003190,0.005388,0.022679,0.002241,0.023445,0.036264,0.016451,0.116126,0.022073,0.008948,0.315017,0.000938,0.051298,0.540750,0.284338,0.257680,0.237180,0.219007,0.229303,0.204756,0.200930,0.206092,0.183495,0.193809,0.198732,0.184096,0.010231,0.002928,0.028450,0.003335,0.010254,0.011181,0.031479,0.002843,0.003308,0.004031,0.017069,0.001730,0.008921,109.090909,0.123181,metal
0.170846,0.056639,3.159830,0.237414,0.193147,1.659764,0.003755,0.331948,-21.903829,0.966939,0.664452,0.173345,0.196027,0.228204,0.037632,0.104208,0.056304,0.075332,0.057749,0.076829,0.090847,0.010096,0.004400,0.054618,0.006861,0.017562,0.007334,0.048555,0.002424,0.004919,0.007945,0.028434,0.003014,0.022334,0.035696,0.027445,0.150873,0.025383,0.017420,0.346995,0.001906,0.068234,0.885329,0.406796,0.334274,0.267110,0.273017,0.243173,0.212925,0.216552,0.202554,0.198954,0.222747,0.205406,0.188742,0.008695,0.004482,0.030461,0.007410,0.014326,0.006332,0.032056,0.002753,0.005487,0.006779,0.019192,0.002661,0.008643,150.000000,0.159180,metal
